raw_entry,entry_type,extracted_host,is_brand_target
*.saveecouture.com/,wildcard_subdomain,saveecouture.com,False
*.savepic.net/,wildcard_subdomain,savepic.net,False
*.savewithloanmodification.com/,wildcard_subdomain,savewithloanmodification.com,False
*.saywheel.com/,wildcard_subdomain,saywheel.com,False
*.sazopito.com,wildcard_subdomain,sazopito.com,False
*.sb.db.ua.com/,wildcard_subdomain,sb.db.ua.com,False
*.sbfhcb.edu.bd,wildcard_subdomain,sbfhcb.edu.bd,False
*.scality.com/,wildcard_subdomain,scality.com,False
*.scamadviser.com,wildcard_subdomain,scamadviser.com,False
*.scanbot.io/en,wildcard_subdomain,scanbot.io,False
*.schlepper-versicherung.tips,wildcard_subdomain,schlepper-versicherung.tips,False
*.schoenen-yvonne.be/,wildcard_subdomain,schoenen-yvonne.be,False
*.scientificmarketing.com/,wildcard_subdomain,scientificmarketing.com,False
*.scnetwork.eu/,wildcard_subdomain,scnetwork.eu,False
*.scoro.com/,wildcard_subdomain,scoro.com,False
*.scottbarbourmd.com/,wildcard_subdomain,scottbarbourmd.com,False
*.scoutsdepanne.be/,wildcard_subdomain,scoutsdepanne.be,False
*.screenwritingpro.com/,wildcard_subdomain,screenwritingpro.com,False
*.scribblemaps.com/,wildcard_subdomain,scribblemaps.com,False
*.scribz.net/,wildcard_subdomain,scribz.net,False
*.scroogeyourself.com/,wildcard_subdomain,scroogeyourself.com,False
*.scsharpei.com/,wildcard_subdomain,scsharpei.com,False
*.sdngiwangretno.sch.id/,wildcard_subdomain,sdngiwangretno.sch.id,False
*.sdyhsl.com/,wildcard_subdomain,sdyhsl.com,False
*.se.educacao.ws/,wildcard_subdomain,se.educacao.ws,False
*.se.educacao.ws/PP82AaLA/index.html,wildcard_subdomain,se.educacao.ws,False
*.seamlessadvisors.com/,wildcard_subdomain,seamlessadvisors.com,False
*.seanesthesiology.com/,wildcard_subdomain,seanesthesiology.com,False
*.search-by-image.s3.amazonaws.com/,wildcard_subdomain,search-by-image.s3.amazonaws.com,False
*.search-masterv2.s3.amazonaws.com/,wildcard_subdomain,search-masterv2.s3.amazonaws.com,False
*.search.live.com/video,wildcard_subdomain,search.live.com,False
*.searchly-themes-v2.s3.amazonaws.com/,wildcard_subdomain,searchly-themes-v2.s3.amazonaws.com,False
*.searchremagnified.com/,wildcard_subdomain,searchremagnified.com,False
*.sebastiannyholm.dk/,wildcard_subdomain,sebastiannyholm.dk,False
*.sebastiannyholm.dk/wp/log.htm,wildcard_subdomain,sebastiannyholm.dk,False
*.sebsauvage.net/,wildcard_subdomain,sebsauvage.net,False
*.secju.org,wildcard_subdomain,secju.org,False
*.secserve.vgtbk.com/,wildcard_subdomain,secserve.vgtbk.com,False
*.secuoaholes.droppages.com/,wildcard_subdomain,secuoaholes.droppages.com,False
*.secure-sharefile-com-authentication-login-859bf40598329362562.netlify.com/,wildcard_subdomain,secure-sharefile-com-authentication-login-859bf40598329362562.netlify.com,False
*.secure-update-my-accounts-information.ga/,wildcard_subdomain,secure-update-my-accounts-information.ga,False
*.securednorthens.bounceme.net,wildcard_subdomain,securednorthens.bounceme.net,False
*.securefilepro.com/,wildcard_subdomain,securefilepro.com,False
*.secureloanconsolidation.com/,wildcard_subdomain,secureloanconsolidation.com,False
*.securesamba.com/,wildcard_subdomain,securesamba.com,False
*.secureserver1.cc/,wildcard_subdomain,secureserver1.cc,False
*.securitycenterfiles.online,wildcard_subdomain,securitycenterfiles.online,False
*.sedja.com/,wildcard_subdomain,sedja.com,False
*.sedoparking.com/,wildcard_subdomain,sedoparking.com,False
*.seedesigner.de/,wildcard_subdomain,seedesigner.de,False
*.sejda.com/,wildcard_subdomain,sejda.com,False
*.sekerpinarcicek.net/,wildcard_subdomain,sekerpinarcicek.net,False
*.semihq-my.sharepoint.com,wildcard_subdomain,semihq-my.sharepoint.com,False
*.sen76.nl/,wildcard_subdomain,sen76.nl,False
*.senauxilia.com/,wildcard_subdomain,senauxilia.com,False
*.sendhub.com/,wildcard_subdomain,sendhub.com,False
*.sendspace.com/,wildcard_subdomain,sendspace.com,False
*.sendtextmessagesfree.com/,wildcard_subdomain,sendtextmessagesfree.com,False
*.seneye.com/,wildcard_subdomain,seneye.com,False
*.senlacscouts.org.uk/plugins/content/contact/googledoc,wildcard_subdomain,senlacscouts.org.uk,False
*.sensorcloud.com/,wildcard_subdomain,sensorcloud.com,False
*.seoexpert.co.il/,wildcard_subdomain,seoexpert.co.il,False
*.seokom.ru/,wildcard_subdomain,seokom.ru,False
*.seoptimer.com/,wildcard_subdomain,seoptimer.com,False
*.septiani.co.id/,wildcard_subdomain,septiani.co.id,False
*.serakey.co.uk,wildcard_subdomain,serakey.co.uk,False
*.sermo.com/,wildcard_subdomain,sermo.com,False
*.server-home.org/,wildcard_subdomain,server-home.org,False
*.serverhttp.ml,wildcard_subdomain,serverhttp.ml,False
*.serversure.net/,wildcard_subdomain,serversure.net,False
*.service-support-userid.com/,wildcard_subdomain,service-support-userid.com,False
*.servicecentermn.esy.es/,wildcard_subdomain,servicecentermn.esy.es,False
*.sesaturist.com/,wildcard_subdomain,sesaturist.com,False
*.set.mondelevato.club/,wildcard_subdomain,set.mondelevato.club,False
*.sevenheadsgcc.com/,wildcard_subdomain,sevenheadsgcc.com,False
*.sfr.fr/,wildcard_subdomain,sfr.fr,False
*.sgcrs.com/,wildcard_subdomain,sgcrs.com,False
*.sgiz.mobi,wildcard_subdomain,sgiz.mobi,False
*.sgj.azurewebsites.net,wildcard_subdomain,sgj.azurewebsites.net,False
*.sgmarketcatalog.ru/,wildcard_subdomain,sgmarketcatalog.ru,False
*.shahootarabar.com/,wildcard_subdomain,shahootarabar.com,False
*.shame.agentmemberdashboard.com/,wildcard_subdomain,shame.agentmemberdashboard.com,False
*.sharearchiver.com/,wildcard_subdomain,sharearchiver.com,False
*.sharefiledocuments.z21.web.core.windows.net,wildcard_subdomain,sharefiledocuments.z21.web.core.windows.net,False
*.sharelatex.com/,wildcard_subdomain,sharelatex.com,False
*.shaygallo.com/,wildcard_subdomain,shaygallo.com,False
*.shecreates.ca/,wildcard_subdomain,shecreates.ca,False
*.sheepning.com/,wildcard_subdomain,sheepning.com,False
*.shef-general.s3.amazonaws.com/,wildcard_subdomain,shef-general.s3.amazonaws.com,False
*.shegreenville.com/,wildcard_subdomain,shegreenville.com,False
*.sherdog.com/,wildcard_subdomain,sherdog.com,False
*.shewilliam23.wix.com/,wildcard_subdomain,shewilliam23.wix.com,False
*.shine.yahoo.com/write,wildcard_subdomain,shine.yahoo.com,False
*.shinnade.ml,wildcard_subdomain,shinnade.ml,False
*.shivadara.es/,wildcard_subdomain,shivadara.es,False
*.shjtrk.com,wildcard_subdomain,shjtrk.com,False
*.shoecenter.gr,wildcard_subdomain,shoecenter.gr,False
*.shop.sw-motech.com/,wildcard_subdomain,shop.sw-motech.com,False
*.shop.ziczacdesign.com/,wildcard_subdomain,shop.ziczacdesign.com,False
*.shopathome.com/,wildcard_subdomain,shopathome.com,False
*.shopbop.com/,wildcard_subdomain,shopbop.com,False
*.shoplc-image.s3.amazonaws.com/,wildcard_subdomain,shoplc-image.s3.amazonaws.com,False
*.shoppingmadness.com/,wildcard_subdomain,shoppingmadness.com,False
*.shoppingwish-images.s3.amazonaws.com/,wildcard_subdomain,shoppingwish-images.s3.amazonaws.com,False
*.shorl.com/,wildcard_subdomain,shorl.com,False
*.shorten.ws/DontMissThis,wildcard_subdomain,shorten.ws,False
*.shriekback.net/chat,wildcard_subdomain,shriekback.net,False
*.siatexusa.com/,wildcard_subdomain,siatexusa.com,False
*.sigmagroup.pl/,wildcard_subdomain,sigmagroup.pl,False
*.sigmoid.com/,wildcard_subdomain,sigmoid.com,False
*.signalcrafters.com/,wildcard_subdomain,signalcrafters.com,False
*.signature-it.com/,wildcard_subdomain,signature-it.com,False
*.silkclothdesign.com,wildcard_subdomain,silkclothdesign.com,False
*.simardisful.com/,wildcard_subdomain,simardisful.com,False
*.simple-implants.com/,wildcard_subdomain,simple-implants.com,False
*.simplesalestracking.com/,wildcard_subdomain,simplesalestracking.com,False
*.simplifyem.com/,wildcard_subdomain,simplifyem.com,False
*.simplifythis.com/,wildcard_subdomain,simplifythis.com,False
*.simpsongroup-my.sharepoint.com,wildcard_subdomain,simpsongroup-my.sharepoint.com,False
*.simulaconcepts.com/,wildcard_subdomain,simulaconcepts.com,False
*.simulator.io/,wildcard_subdomain,simulator.io,False
*.sisgoca.net/,wildcard_subdomain,sisgoca.net,False
*.siteccr.com/,wildcard_subdomain,siteccr.com,False
*.sitemason.com/,wildcard_subdomain,sitemason.com,False
*.sitemynet.com/,wildcard_subdomain,sitemynet.com,False
*.sitepink.com/,wildcard_subdomain,sitepink.com,False
*.sitespect.com/,wildcard_subdomain,sitespect.com,False
*.sixlefts.comicgenesis.com/,wildcard_subdomain,sixlefts.comicgenesis.com,False
*.sizzlinscizzors.com,wildcard_subdomain,sizzlinscizzors.com,False
*.sketchfab.com/,wildcard_subdomain,sketchfab.com,False
*.skratch.de/,wildcard_subdomain,skratch.de,False
*.skriptyk.com/,wildcard_subdomain,skriptyk.com,False
*.skulibrary.com/,wildcard_subdomain,skulibrary.com,False
*.skumora.tblog.com/,wildcard_subdomain,skumora.tblog.com,False
*.skydeck.com/,wildcard_subdomain,skydeck.com,False
*.skyfling.com/jYGUFye7,wildcard_subdomain,skyfling.com,False
*.skyscapecloud.com/,wildcard_subdomain,skyscapecloud.com,False
*.skysports.com/,wildcard_subdomain,skysports.com,False
*.skysync.com/,wildcard_subdomain,skysync.com,False
*.slickpic.com/,wildcard_subdomain,slickpic.com,False
*.slide.ly/,wildcard_subdomain,slide.ly,False
*.slideboom.com/,wildcard_subdomain,slideboom.com,False
*.slideplayer.com/,wildcard_subdomain,slideplayer.com,False
*.slideplayer.com/user/slides/uploadpresentation,wildcard_subdomain,slideplayer.com,False
*.slideteam.net/,wildcard_subdomain,slideteam.net,False
*.slinglinehack.com,wildcard_subdomain,slinglinehack.com,False
*.slksunter.sch.id/,wildcard_subdomain,slksunter.sch.id,False
*.slugger.com/,wildcard_subdomain,slugger.com,False
*.smallpdf.com/,wildcard_subdomain,smallpdf.com,False
*.smallseotools.com/,wildcard_subdomain,smallseotools.com,False
*.smartchandra.com/,wildcard_subdomain,smartchandra.com,False
*.smartcloudconnect.io/,wildcard_subdomain,smartcloudconnect.io,False
*.smartlivecasino.gr/,wildcard_subdomain,smartlivecasino.gr,False
*.smartprocedures.com/,wildcard_subdomain,smartprocedures.com,False
*.smilebox.com/,wildcard_subdomain,smilebox.com,False
*.smiles4nc.com/,wildcard_subdomain,smiles4nc.com,False
*.smtp.gmail.com/,wildcard_subdomain,smtp.gmail.com,False
*.smule.com/,wildcard_subdomain,smule.com,False
*.snacktools.com/,wildcard_subdomain,snacktools.com,False
*.snapappointments.com/,wildcard_subdomain,snapappointments.com,False
*.snappa.com/,wildcard_subdomain,snappa.com,False
*.sneakhype.com/,wildcard_subdomain,sneakhype.com,False
*.snipboard.io/,wildcard_subdomain,snipboard.io,False
*.snopes.com/computer/virus/postcard.asp,wildcard_subdomain,snopes.com,False
*.sociallclub.com.br/,wildcard_subdomain,sociallclub.com.br,False
*.sodapdf.com/,wildcard_subdomain,sodapdf.com,False
*.soerus.online,wildcard_subdomain,soerus.online,False
*.sofilmarmi.it/admit.php,wildcard_subdomain,sofilmarmi.it,False
*.soft2print.com/,wildcard_subdomain,soft2print.com,False
*.soft411.com/,wildcard_subdomain,soft411.com,False
*.softchalk.com/,wildcard_subdomain,softchalk.com,False
*.softnas.com/,wildcard_subdomain,softnas.com,False
*.softwarise.com.np/,wildcard_subdomain,softwarise.com.np,False
*.soild.fr.am,wildcard_subdomain,soild.fr.am,False
*.solaceltd.org/,wildcard_subdomain,solaceltd.org,False
*.solidworks.com/,wildcard_subdomain,solidworks.com,False
*.solumark.com.br,wildcard_subdomain,solumark.com.br,False
*.solution.highprofitgrouptravelbiz.com/,wildcard_subdomain,solution.highprofitgrouptravelbiz.com,False
*.solvusoft.com/,wildcard_subdomain,solvusoft.com,False
*.someecards.com/,wildcard_subdomain,someecards.com,False
*.songpeople.com/,wildcard_subdomain,songpeople.com,False
*.sonicpayday.com/,wildcard_subdomain,sonicpayday.com,False
*.sonldrive.com/,wildcard_subdomain,sonldrive.com,False
*.soswotwock.pl/,wildcard_subdomain,soswotwock.pl,False
*.souceloor.com/,wildcard_subdomain,souceloor.com,False
*.soulkitchenco.com/,wildcard_subdomain,soulkitchenco.com,False
*.soundation.com/,wildcard_subdomain,soundation.com,False
*.source-elements.com/,wildcard_subdomain,source-elements.com,False
*.southrivertech.com/,wildcard_subdomain,southrivertech.com,False
*.sovet-8.com/,wildcard_subdomain,sovet-8.com,False
*.sp-assets-v2.s3.amazonaws.com/,wildcard_subdomain,sp-assets-v2.s3.amazonaws.com,False
*.sp-playground.ru/,wildcard_subdomain,sp-playground.ru,False
*.spacemonkey.com/,wildcard_subdomain,spacemonkey.com,False
*.spamegy.club,wildcard_subdomain,spamegy.club,False
*.spavi-noo-prod-p3.s3.amazonaws.com/,wildcard_subdomain,spavi-noo-prod-p3.s3.amazonaws.com,False
*.spavi-noo-prod-p3.s3.ap-southeast-1.amazonaws.com/,wildcard_subdomain,spavi-noo-prod-p3.s3.ap-southeast-1.amazonaws.com,False
*.spb-opalubka.ru/,wildcard_subdomain,spb-opalubka.ru,False
*.speechnotes.co/,wildcard_subdomain,speechnotes.co,False
*.speed.pointroll.com/,wildcard_subdomain,speed.pointroll.com,False
*.speedmudi.at/,wildcard_subdomain,speedmudi.at,False
*.speedypc.com/,wildcard_subdomain,speedypc.com,False
*.spellcheckplus.com/,wildcard_subdomain,spellcheckplus.com,False
*.spelled.thetimefold.com/,wildcard_subdomain,spelled.thetimefold.com,False
*.spenceandco.com/,wildcard_subdomain,spenceandco.com,False
*.sphere3d.com/,wildcard_subdomain,sphere3d.com,False
*.sphero.com/,wildcard_subdomain,sphero.com,False
*.spicy-electrolyte.000webhostapp.com,wildcard_subdomain,spicy-electrolyte.000webhostapp.com,False
*.splice.com/,wildcard_subdomain,splice.com,False
*.splitapdf.com/,wildcard_subdomain,splitapdf.com,False
*.splitpdf.com/,wildcard_subdomain,splitpdf.com,False
*.spongebob-squarepant.net/,wildcard_subdomain,spongebob-squarepant.net,False
*.sportitalia.it/RsaioAff/index.html,wildcard_subdomain,sportitalia.it,False
*.sportsblog.com/,wildcard_subdomain,sportsblog.com,False
*.sportserver.fanserver.net/,wildcard_subdomain,sportserver.fanserver.net,False
*.sportsscreensavers.net/,wildcard_subdomain,sportsscreensavers.net,False
*.sportys.com/,wildcard_subdomain,sportys.com,False
*.sprawl.it/,wildcard_subdomain,sprawl.it,False
*.spreadsheetconverter.com/,wildcard_subdomain,spreadsheetconverter.com,False
*.spreadsheetzone.com/,wildcard_subdomain,spreadsheetzone.com,False
*.springserve.com/,wildcard_subdomain,springserve.com,False
*.springvalleyam.com/,wildcard_subdomain,springvalleyam.com,False
*.spur100.start.tl/,wildcard_subdomain,spur100.start.tl,False
*.sqlformat.org/,wildcard_subdomain,sqlformat.org,False
*.squidmilk.com/,wildcard_subdomain,squidmilk.com,False
*.srbijalive.com/,wildcard_subdomain,srbijalive.com,False
*.srijyothishyam.org,wildcard_subdomain,srijyothishyam.org,False
*.ss.webring.com/,wildcard_subdomain,ss.webring.com,False
*.ssaddlegirv.com/,wildcard_subdomain,ssaddlegirv.com,False
*.ssadms.com.au/,wildcard_subdomain,ssadms.com.au,False
*.ssl14.ovh.net/,wildcard_subdomain,ssl14.ovh.net,False
*.sslpodia.be/,wildcard_subdomain,sslpodia.be,False
*.sso.secureserver.net/,wildcard_subdomain,sso.secureserver.net,False
*.st-selection.ch/,wildcard_subdomain,st-selection.ch,False
*.stackreports.com/,wildcard_subdomain,stackreports.com,False
*.stacksports.com/,wildcard_subdomain,stacksports.com,False
*.stalaktit-indonesia.com/jYGUFye7,wildcard_subdomain,stalaktit-indonesia.com,False
*.star-uploads.s3.amazonaws.com/,wildcard_subdomain,star-uploads.s3.amazonaws.com,False
*.starksbarbercompany.com/,wildcard_subdomain,starksbarbercompany.com,False
*.starletgroup.com/,wildcard_subdomain,starletgroup.com,False
*.startercashsupreme.com/,wildcard_subdomain,startercashsupreme.com,False
*.startifacts.tk,wildcard_subdomain,startifacts.tk,False
*.startmeeting.com/,wildcard_subdomain,startmeeting.com,False
*.statements.visa.com.umr1eep1.co.uk/,wildcard_subdomain,statements.visa.com.umr1eep1.co.uk,False
*.static.meus5minutos.s3.amazonaws.com/,wildcard_subdomain,static.meus5minutos.s3.amazonaws.com,False
*.stationtx.gq,wildcard_subdomain,stationtx.gq,False
*.steppingstonesaz.com/,wildcard_subdomain,steppingstonesaz.com,False
*.sterlingwordpresscdn.s3.amazonaws.com/,wildcard_subdomain,sterlingwordpresscdn.s3.amazonaws.com,False
*.stingtaste.ga,wildcard_subdomain,stingtaste.ga,False
*.stlouiskitchendesign.xyz,wildcard_subdomain,stlouiskitchendesign.xyz,False
*.stmadani.com,wildcard_subdomain,stmadani.com,False
*.stmarysetawah.com/,wildcard_subdomain,stmarysetawah.com,False
*.stoneworksllp-my.sharepoint.com,wildcard_subdomain,stoneworksllp-my.sharepoint.com,False
*.stopthemoment.site,wildcard_subdomain,stopthemoment.site,False
*.storage.dataoncall.com/webmail,wildcard_subdomain,storage.dataoncall.com,False
*.storagemadeeasy.com/,wildcard_subdomain,storagemadeeasy.com,False
*.store.ku4sd.com,wildcard_subdomain,store.ku4sd.com,False
*.storj.io/,wildcard_subdomain,storj.io,False
*.storyboardthat.com/,wildcard_subdomain,storyboardthat.com,False
*.stpatrickstoneham.com/,wildcard_subdomain,stpatrickstoneham.com,False
*.straet.ml/,wildcard_subdomain,straet.ml,False
*.straightfromthea.com/,wildcard_subdomain,straightfromthea.com,False
*.strannayaskazka.ru,wildcard_subdomain,strannayaskazka.ru,False
*.streak.com/,wildcard_subdomain,streak.com,False
*.stream2you.com/,wildcard_subdomain,stream2you.com,False
*.streamaudio.com/,wildcard_subdomain,streamaudio.com,False
*.strg-test.com/,wildcard_subdomain,strg-test.com,False
*.structuredweb.com/,wildcard_subdomain,structuredweb.com,False
*.stsbgresults.us/,wildcard_subdomain,stsbgresults.us,False
*.studentloaneducators.com/,wildcard_subdomain,studentloaneducators.com,False
*.studioanna.pl/,wildcard_subdomain,studioanna.pl,False
*.studioayres.com/,wildcard_subdomain,studioayres.com,False
*.studiobinder.com/,wildcard_subdomain,studiobinder.com,False
*.sturgiscorporation.com/download/work/quote/index.html,wildcard_subdomain,sturgiscorporation.com,False
*.subscribe-it.s3.amazonaws.com/,wildcard_subdomain,subscribe-it.s3.amazonaws.com,False
*.successexpert.pt,wildcard_subdomain,successexpert.pt,False
*.successfullyplans.com/,wildcard_subdomain,successfullyplans.com,False
*.sudamericanbattery.com.ar/,wildcard_subdomain,sudamericanbattery.com.ar,False
*.sudburyhive.org/,wildcard_subdomain,sudburyhive.org,False
*.sudmc.org,wildcard_subdomain,sudmc.org,False
*.sugar.emaspro.com,wildcard_subdomain,sugar.emaspro.com,False
*.sugarsync.com/,wildcard_subdomain,sugarsync.com,False
*.suiteonemedia.com/,wildcard_subdomain,suiteonemedia.com,False
*.sullen-riot.com/,wildcard_subdomain,sullen-riot.com,False
*.sumerusolutions-my.sharepoint.com,wildcard_subdomain,sumerusolutions-my.sharepoint.com,False
*.sumopaint.com/,wildcard_subdomain,sumopaint.com,False
*.sunarc.org/ned/fedex-tracking,wildcard_subdomain,sunarc.org,False
*.sunny.org/webcam,wildcard_subdomain,sunny.org,False
*.sunsetgates.com/,wildcard_subdomain,sunsetgates.com,False
*.sunssolutions.ro/,wildcard_subdomain,sunssolutions.ro,False
*.suntecproject.s3.amazonaws.com/,wildcard_subdomain,suntecproject.s3.amazonaws.com,False
*.superlaugh.com/,wildcard_subdomain,superlaugh.com,False
*.support.wdc.com/,wildcard_subdomain,support.wdc.com,False
*.supremodesk.com,wildcard_subdomain,supremodesk.com,False
*.suranorte.cl/,wildcard_subdomain,suranorte.cl,False
*.surdarshan-online-class.s3.amazonaws.com/,wildcard_subdomain,surdarshan-online-class.s3.amazonaws.com,False
*.surveygizmo.com/,wildcard_subdomain,surveygizmo.com,False
*.susansflyingdoves.com/,wildcard_subdomain,susansflyingdoves.com,False
*.sutardja.shaikley.com/,wildcard_subdomain,sutardja.shaikley.com,False
*.sutimjy.ru/,wildcard_subdomain,sutimjy.ru,False
*.svadba-video.dp.ua/,wildcard_subdomain,svadba-video.dp.ua,False
*.swiftstack.com/,wildcard_subdomain,swiftstack.com,False
*.swipingproblemsor.biz/,wildcard_subdomain,swipingproblemsor.biz,False
*.swisscom.ch/,wildcard_subdomain,swisscom.ch,False
*.symbalooedu.com/,wildcard_subdomain,symbalooedu.com,False
*.synal.io/,wildcard_subdomain,synal.io,False
*.synapsys.us/,wildcard_subdomain,synapsys.us,False
*.synaptic.att.com/,wildcard_subdomain,synaptic.att.com,False
*.sync.com/,wildcard_subdomain,sync.com,False
*.sync3.adsniper.ru/,wildcard_subdomain,sync3.adsniper.ru,False
*.syncedtool.com/,wildcard_subdomain,syncedtool.com,False
*.synology.com/,wildcard_subdomain,synology.com,False
*.synquis.com/,wildcard_subdomain,synquis.com,False
*.synthesis-sn.com,wildcard_subdomain,synthesis-sn.com,False
*.sys-news.de/,wildcard_subdomain,sys-news.de,False
*.syslwoqs.org/,wildcard_subdomain,syslwoqs.org,False
*.systemvision.com/,wildcard_subdomain,systemvision.com,False
*.t-com.ne.jp/,wildcard_subdomain,t-com.ne.jp,False
*.t-online.de/,wildcard_subdomain,t-online.de,False
*.t.co/KkFYJ5HV,wildcard_subdomain,t.co,False
*.t.co/pYOqerpp,wildcard_subdomain,t.co,False
*.t.yesware.com/,wildcard_subdomain,t.yesware.com,False
*.t2s-cloudfiles-staging.s3.amazonaws.com/,wildcard_subdomain,t2s-cloudfiles-staging.s3.amazonaws.com,False
*.tag.1rx.io/,wildcard_subdomain,tag.1rx.io,False
*.tagetik.com/,wildcard_subdomain,tagetik.com,False
*.talenttechcareers.com/,wildcard_subdomain,talenttechcareers.com,False
*.talkoftiger.com,wildcard_subdomain,talkoftiger.com,False
*.talkrussian.com/,wildcard_subdomain,talkrussian.com,False
*.tallyfox.com/,wildcard_subdomain,tallyfox.com,False
*.tammo.org/,wildcard_subdomain,tammo.org,False
*.tango.me/,wildcard_subdomain,tango.me,False
*.tanquinho.ba.gov.br/,wildcard_subdomain,tanquinho.ba.gov.br,False
*.tapatalk.com/,wildcard_subdomain,tapatalk.com,False
*.taproot.com/,wildcard_subdomain,taproot.com,False
*.targeting.unrulymedia.com/,wildcard_subdomain,targeting.unrulymedia.com,False
*.tarh.card-visit.com,wildcard_subdomain,tarh.card-visit.com,False
*.taskade.com/,wildcard_subdomain,taskade.com,False
*.tastyline.ru/,wildcard_subdomain,tastyline.ru,False
*.taw.blob.core.windows.net,wildcard_subdomain,taw.blob.core.windows.net,False
*.tb1.bdstatic.com/,wildcard_subdomain,tb1.bdstatic.com,False
*.tconvulsit.com/,wildcard_subdomain,tconvulsit.com,False
*.tdqhbqdu.com,wildcard_subdomain,tdqhbqdu.com,False
*.tdsjsext1.com,wildcard_subdomain,tdsjsext1.com,False
*.team.do/,wildcard_subdomain,team.do,False
*.teamapp.com/,wildcard_subdomain,teamapp.com,False
*.teamdesk.net/,wildcard_subdomain,teamdesk.net,False
*.teamspeak.com/,wildcard_subdomain,teamspeak.com,False
*.techly.com.au/,wildcard_subdomain,techly.com.au,False
*.technocity35.ru/,wildcard_subdomain,technocity35.ru,False
*.technogeek.ae/,wildcard_subdomain,technogeek.ae,False
*.techsonance.org/,wildcard_subdomain,techsonance.org,False
*.tecnicotomasoni.com/,wildcard_subdomain,tecnicotomasoni.com,False
*.ted.dailymail.co.uk/s/sa,wildcard_subdomain,ted.dailymail.co.uk,False
*.teemwurk.com/,wildcard_subdomain,teemwurk.com,False
*.teknologidunia.com/,wildcard_subdomain,teknologidunia.com,False
*.telesisbayii.com/,wildcard_subdomain,telesisbayii.com,False
*.televia.com.br/,wildcard_subdomain,televia.com.br,False
*.telhadista.net/,wildcard_subdomain,telhadista.net,False
*.Telize.com/,wildcard_subdomain,Telize.com,False
*.tellthrough.com/,wildcard_subdomain,tellthrough.com,False
*.tennisschoolkick.nl/,wildcard_subdomain,tennisschoolkick.nl,False
*.tenten.co/,wildcard_subdomain,tenten.co,False
*.terminalsystems.eu,wildcard_subdomain,terminalsystems.eu,False
*.terrasses-de-santeny.com/,wildcard_subdomain,terrasses-de-santeny.com,False
*.terravix.com/,wildcard_subdomain,terravix.com,False
*.terrificbetting.icu,wildcard_subdomain,terrificbetting.icu,False
*.tesco.com.ph/,wildcard_subdomain,tesco.com.ph,False
*.testicularenlargement411.com/,wildcard_subdomain,testicularenlargement411.com,False
*.testperformancetest.dreamhosters.com/,wildcard_subdomain,testperformancetest.dreamhosters.com,False
*.textdiff.com/,wildcard_subdomain,textdiff.com,False
*.textfree.us/,wildcard_subdomain,textfree.us,False
*.textsfrombennett.tumblr.com/,wildcard_subdomain,textsfrombennett.tumblr.com,False
*.tf-prod-green-gohunt-cdn-us-west-2.s3.amazonaws.com/,wildcard_subdomain,tf-prod-green-gohunt-cdn-us-west-2.s3.amazonaws.com,False
*.thai-healthcare.com/,wildcard_subdomain,thai-healthcare.com,False
*.thaiherbalandaroma.com,wildcard_subdomain,thaiherbalandaroma.com,False
*.thaindian.com/,wildcard_subdomain,thaindian.com,False
*.thanpopulate.com/,wildcard_subdomain,thanpopulate.com,False
*.thatsmylover.com/,wildcard_subdomain,thatsmylover.com,False
*.thatsomefunnyshit.com/,wildcard_subdomain,thatsomefunnyshit.com,False
*.theattractionforums.com/,wildcard_subdomain,theattractionforums.com,False
*.thebigu.info/,wildcard_subdomain,thebigu.info,False
*.theblackcadstudio.com,wildcard_subdomain,theblackcadstudio.com,False
*.thebrightbox.com/,wildcard_subdomain,thebrightbox.com,False
*.thecelebritylane.com/,wildcard_subdomain,thecelebritylane.com,False
*.thedailyfix.com/,wildcard_subdomain,thedailyfix.com,False
*.thediningmenu.com/,wildcard_subdomain,thediningmenu.com,False
*.thegreenspace.eu/,wildcard_subdomain,thegreenspace.eu,False
*.thelistitpro.com,wildcard_subdomain,thelistitpro.com,False
*.theoldreader.com/,wildcard_subdomain,theoldreader.com,False
*.thepdf.com/,wildcard_subdomain,thepdf.com,False
*.thepickintool.com/jYGUFye7,wildcard_subdomain,thepickintool.com,False
*.theriskfreehealth.com/,wildcard_subdomain,theriskfreehealth.com,False
*.thespringtimes.com,wildcard_subdomain,thespringtimes.com,False
*.theswaffords.org/cms.old,wildcard_subdomain,theswaffords.org,False
*.theta360.biz/,wildcard_subdomain,theta360.biz,False
*.thetopdresses.com/,wildcard_subdomain,thetopdresses.com,False
*.thetrendgift.com,wildcard_subdomain,thetrendgift.com,False
*.thewischlist.com/,wildcard_subdomain,thewischlist.com,False
*.theyellowchilli.com/AHR1800M/index.html,wildcard_subdomain,theyellowchilli.com,False
*.think-cell.com/downloads,wildcard_subdomain,think-cell.com,False
*.thommykell.onpw.de/,wildcard_subdomain,thommykell.onpw.de,False
*.thought-dev.com/,wildcard_subdomain,thought-dev.com,False
*.thoughtcatalog.com/,wildcard_subdomain,thoughtcatalog.com,False
*.thrinder.top,wildcard_subdomain,thrinder.top,False
*.ths.edu/,wildcard_subdomain,ths.edu,False
*.thurston-series.com/,wildcard_subdomain,thurston-series.com,False
*.tickdubia.in.net/,wildcard_subdomain,tickdubia.in.net,False
*.ticktick.com/,wildcard_subdomain,ticktick.com,False
*.tiff2pdf.com/,wildcard_subdomain,tiff2pdf.com,False
